0, 0.012566, 0.0251301, 0.0376902, 0.0502443, 0.0627905, 0.0753268, 0.0878512, 0.100362, 0.112856, 0.125333, 0.13779, 0.150226, 0.162637, 0.175023, 0.187381, 0.19971, 0.212007, 0.224271, 0.236499, 0.24869, 0.260842, 0.272952, 0.285019, 0.297042, 0.309017, 0.320944, 0.33282, 0.344643, 0.356412, 0.368125, 0.379779, 0.391374, 0.402906, 0.414376, 0.425779, 0.437116, 0.448383, 0.45958, 0.470704, 0.481754, 0.492727, 0.503623, 0.51444, 0.525175, 0.535827, 0.546394, 0.556876, 0.567269, 0.577573, 0.587785, 0.597905, 0.60793, 0.61786, 0.627691, 0.637424, 0.647056, 0.656586, 0.666012, 0.675333, 0.684547, 0.693653, 0.70265, 0.711536, 0.720309, 0.728969, 0.737513, 0.745941, 0.754251, 0.762443, 0.770513, 0.778462, 0.786288, 0.79399, 0.801567, 0.809017, 0.816339, 0.823533, 0.830596, 0.837528, 0.844328, 0.850994, 0.857527, 0.863923, 0.870184, 0.876307, 0.882291, 0.888136, 0.893841, 0.899405, 0.904827, 0.910106, 0.915241, 0.920232, 0.925077, 0.929776, 0.934329, 0.938734, 0.942991, 0.947098, 0.951057, 0.954865, 0.958522, 0.962028, 0.965382, 0.968583, 0.971632, 0.974527, 0.977268, 0.979855, 0.982287, 0.984564, 0.986686, 0.988652, 0.990461, 0.992115, 0.993611, 0.994951, 0.996134, 0.997159, 0.998027, 0.998737, 0.999289, 0.999684, 0.999921, 1, 0.999921, 0.999684, 0.999289, 0.998737, 0.998027, 0.997159, 0.996134, 0.994951, 0.993611, 0.992115, 0.990461, 0.988652, 0.986686, 0.984564, 0.982287, 0.979855, 0.977268, 0.974527, 0.971632, 0.968583, 0.965382, 0.962028, 0.958522, 0.954865, 0.951057, 0.947098, 0.942991, 0.938734, 0.934329, 0.929776, 0.925077, 0.920232, 0.915241, 0.910106, 0.904827, 0.899405, 0.893841, 0.888136, 0.882291, 0.876307, 0.870184, 0.863923, 0.857527, 0.850994, 0.844328, 0.837528, 0.830596, 0.823533, 0.816339, 0.809017, 0.801567, 0.79399, 0.786288, 0.778462, 0.770513, 0.762443, 0.754251, 0.745941, 0.737513, 0.728969, 0.720309, 0.711536, 0.70265, 0.693653, 0.684547, 0.675333, 0.666012, 0.656586, 0.647056, 0.637424, 0.627691, 0.61786, 0.60793, 0.597905, 0.587785, 0.577573, 0.567269, 0.556876, 0.546394, 0.535827, 0.525175, 0.51444, 0.503623, 0.492727, 0.481754, 0.470704, 0.45958, 0.448383, 0.437116, 0.425779, 0.414376, 0.402906, 0.391374, 0.379779, 0.368125, 0.356412, 0.344643, 0.33282, 0.320944, 0.309017, 0.297042, 0.285019, 0.272952, 0.260842, 0.24869, 0.236499, 0.224271, 0.212007, 0.19971, 0.187381, 0.175023, 0.162637, 0.150226, 0.13779, 0.125333, 0.112856, 0.100362, 0.0878512, 0.0753268, 0.0627905, 0.0502443, 0.0376902, 0.0251301, 0.012566, 1.2557e-14, -0.012566, -0.0251301, -0.0376902, -0.0502443, -0.0627905, -0.0753268, -0.0878512, -0.100362, -0.112856, -0.125333, -0.13779, -0.150226, -0.162637, -0.175023, -0.187381, -0.19971, -0.212007, -0.224271, -0.236499, -0.24869, -0.260842, -0.272952, -0.285019, -0.297042, -0.309017, -0.320944, -0.33282, -0.344643, -0.356412, -0.368125, -0.379779, -0.391374, -0.402906, -0.414376, -0.425779, -0.437116, -0.448383, -0.45958, -0.470704, -0.481754, -0.492727, -0.503623, -0.51444, -0.525175, -0.535827, -0.546394, -0.556876, -0.567269, -0.577573, -0.587785, -0.597905, -0.60793, -0.61786, -0.627691, -0.637424, -0.647056, -0.656586, -0.666012, -0.675333, -0.684547, -0.693653, -0.70265, -0.711536, -0.720309, -0.728969, -0.737513, -0.745941, -0.754251, -0.762443, -0.770513, -0.778462, -0.786288, -0.79399, -0.801567, -0.809017, -0.816339, -0.823533, -0.830596, -0.837528, -0.844328, -0.850994, -0.857527, -0.863923, -0.870184, -0.876307, -0.882291, -0.888136, -0.893841, -0.899405, -0.904827, -0.910106, -0.915241, -0.920232, -0.925077, -0.929776, -0.934329, -0.938734, -0.942991, -0.947098, -0.951057, -0.954865, -0.958522, -0.962028, -0.965382, -0.968583, -0.971632, -0.974527, -0.977268, -0.979855, -0.982287, -0.984564, -0.986686, -0.988652, -0.990461, -0.992115, -0.993611, -0.994951, -0.996134, -0.997159, -0.998027, -0.998737, -0.999289, -0.999684, -0.999921, -1, -0.999921, -0.999684, -0.999289, -0.998737, -0.998027, -0.997159, -0.996134, -0.994951, -0.993611, -0.992115, -0.990461, -0.988652, -0.986686, -0.984564, -0.982287, -0.979855, -0.977268, -0.974527, -0.971632, -0.968583, -0.965382, -0.962028, -0.958522, -0.954865, -0.951057, -0.947098, -0.942991, -0.938734, -0.934329, -0.929776, -0.925077, -0.920232, -0.915241, -0.910106, -0.904827, -0.899405, -0.893841, -0.888136, -0.882291, -0.876307, -0.870184, -0.863923, -0.857527, -0.850994, -0.844328, -0.837528, -0.830596, -0.823533, -0.816339, -0.809017, -0.801567, -0.79399, -0.786288, -0.778462, -0.770513, -0.762443, -0.754251, -0.745941, -0.737513, -0.728969, -0.720309, -0.711536, -0.70265, -0.693653, -0.684547, -0.675333, -0.666012, -0.656586, -0.647056, -0.637424, -0.627691, -0.61786, -0.60793, -0.597905, -0.587785, -0.577573, -0.567269, -0.556876, -0.546394, -0.535827, -0.525175, -0.51444, -0.503623, -0.492727, -0.481754, -0.470704, -0.45958, -0.448383, -0.437116, -0.425779, -0.414376, -0.402906, -0.391374, -0.379779, -0.368125, -0.356412, -0.344643, -0.33282, -0.320944, -0.309017, -0.297042, -0.285019, -0.272952, -0.260842, -0.24869, -0.236499, -0.224271, -0.212007, -0.19971, -0.187381, -0.175023, -0.162637, -0.150226, -0.13779, -0.125333, -0.112856, -0.100362, -0.0878512, -0.0753268, -0.0627905, -0.0502443, -0.0376902, -0.0251301, -0.012566, 5.12694e-14, 0.012566, 0.0251301, 0.0376902, 0.0502443, 0.0627905, 0.0753268, 0.0878512, 0.100362, 0.112856, 0.125333, 0.13779, 0.150226, 0.162637, 0.175023, 0.187381, 0.19971, 0.212007, 0.224271, 0.236499, 0.24869, 0.260842, 0.272952, 0.285019, 0.297042, 0.309017, 0.320944, 0.33282, 0.344643, 0.356412, 0.368125, 0.379779, 0.391374, 0.402906, 0.414376, 0.425779, 0.437116, 0.448383, 0.45958, 0.470704, 0.481754, 0.492727, 0.503623, 0.51444, 0.525175, 0.535827, 0.546394, 0.556876, 0.567269, 0.577573, 0.587785, 0.597905, 0.60793, 0.61786, 0.627691, 0.637424, 0.647056, 0.656586, 0.666012, 0.675333, 0.684547, 0.693653, 0.70265, 0.711536, 0.720309, 0.728969, 0.737513, 0.745941, 0.754251, 0.762443, 0.770513, 0.778462, 0.786288, 0.79399, 0.801567, 0.809017, 0.816339, 0.823533, 0.830596, 0.837528, 0.844328, 0.850994, 0.857527, 0.863923, 0.870184, 0.876307, 0.882291, 0.888136, 0.893841, 0.899405, 0.904827, 0.910106, 0.915241, 0.920232, 0.925077, 0.929776, 0.934329, 0.938734, 0.942991, 0.947098, 0.951057, 0.954865, 0.958522, 0.962028, 0.965382, 0.968583, 0.971632, 0.974527, 0.977268, 0.979855, 0.982287, 0.984564, 0.986686, 0.988652, 0.990461, 0.992115, 0.993611, 0.994951, 0.996134, 0.997159, 0.998027, 0.998737, 0.999289, 0.999684, 0.999921, 1, 0.999921, 0.999684, 0.999289, 0.998737, 0.998027, 0.997159, 0.996134, 0.994951, 0.993611, 0.992115, 0.990461, 0.988652, 0.986686, 0.984564, 0.982287, 0.979855, 0.977268, 0.974527, 0.971632, 0.968583, 0.965382, 0.962028, 0.958522, 0.954865, 0.951057, 0.947098, 0.942991, 0.938734, 0.934329, 0.929776, 0.925077, 0.920232, 0.915241, 0.910106, 0.904827, 0.899405, 0.893841, 0.888136, 0.882291, 0.876307, 0.870184, 0.863923, 0.857527, 0.850994, 0.844328, 0.837528, 0.830596, 0.823533, 0.816339, 0.809017, 0.801567, 0.79399, 0.786288, 0.778462, 0.770513, 0.762443, 0.754251, 0.745941, 0.737513, 0.728969, 0.720309, 0.711536, 0.70265, 0.693653, 0.684547, 0.675333, 0.666012, 0.656586, 0.647056, 0.637424, 0.627691, 0.61786, 0.60793, 0.597905, 0.587785, 0.577573, 0.567269, 0.556876, 0.546394, 0.535827, 0.525175, 0.51444, 0.503623, 0.492727, 0.481754, 0.470704, 0.45958, 0.448383, 0.437116, 0.425779, 0.414376, 0.402906, 0.391374, 0.379779, 0.368125, 0.356412, 0.344643, 0.33282, 0.320944, 0.309017, 0.297042, 0.285019, 0.272952, 0.260842, 0.24869, 0.236499, 0.224271, 0.212007, 0.19971, 0.187381, 0.175023, 0.162637, 0.150226, 0.13779, 0.125333, 0.112856, 0.100362, 0.0878512, 0.0753268, 0.0627905, 0.0502443, 0.0376902, 0.0251301, 0.012566, -1.39965e-13, -0.012566, -0.0251301, -0.0376902, -0.0502443, -0.0627905, -0.0753268, -0.0878512, -0.100362, -0.112856, -0.125333, -0.13779, -0.150226, -0.162637, -0.175023, -0.187381, -0.19971, -0.212007, -0.224271, -0.236499, -0.24869, -0.260842, -0.272952, -0.285019, -0.297042, -0.309017, -0.320944, -0.33282, -0.344643, -0.356412, -0.368125, -0.379779, -0.391374, -0.402906, -0.414376, -0.425779, -0.437116, -0.448383, -0.45958, -0.470704, -0.481754, -0.492727, -0.503623, -0.51444, -0.525175, -0.535827, -0.546394, -0.556876, -0.567269, -0.577573, -0.587785, -0.597905, -0.60793, -0.61786, -0.627691, -0.637424, -0.647056, -0.656586, -0.666012, -0.675333, -0.684547, -0.693653, -0.70265, -0.711536, -0.720309, -0.728969, -0.737513, -0.745941, -0.754251, -0.762443, -0.770513, -0.778462, -0.786288, -0.79399, -0.801567, -0.809017, -0.816339, -0.823533, -0.830596, -0.837528, -0.844328, -0.850994, -0.857527, -0.863923, -0.870184, -0.876307, -0.882291, -0.888136, -0.893841, -0.899405, -0.904827, -0.910106, -0.915241, -0.920232, -0.925077, -0.929776, -0.934329, -0.938734, -0.942991, -0.947098, -0.951057, -0.954865, -0.958522, -0.962028, -0.965382, -0.968583, -0.971632, -0.974527, -0.977268, -0.979855, -0.982287, -0.984564, -0.986686, -0.988652, -0.990461, -0.992115, -0.993611, -0.994951, -0.996134, -0.997159, -0.998027, -0.998737, -0.999289, -0.999684, -0.999921, -1, -0.999921, -0.999684, -0.999289, -0.998737, -0.998027, -0.997159, -0.996134, -0.994951, -0.993611, -0.992115, -0.990461, -0.988652, -0.986686, -0.984564, -0.982287, -0.979855, -0.977268, -0.974527, -0.971632, -0.968583, -0.965382, -0.962028, -0.958522, -0.954865, -0.951057, -0.947098, -0.942991, -0.938734, -0.934329, -0.929776, -0.925077, -0.920232, -0.915241, -0.910106, -0.904827, -0.899405, -0.893841, -0.888136, -0.882291, -0.876307, -0.870184, -0.863923, -0.857527, -0.850994, -0.844328, -0.837528, -0.830596, -0.823533, -0.816339, -0.809017, -0.801567, -0.79399, -0.786288, -0.778462, -0.770513, -0.762443, -0.754251, -0.745941, -0.737513, -0.728969, -0.720309, -0.711536, -0.70265, -0.693653, -0.684547, -0.675333, -0.666012, -0.656586, -0.647056, -0.637424, -0.627691, -0.61786, -0.60793, -0.597905, -0.587785, -0.577573, -0.567269, -0.556876, -0.546394, -0.535827, -0.525175, -0.51444, -0.503623, -0.492727, -0.481754, -0.470704, -0.45958, -0.448383, -0.437116, -0.425779, -0.414376, -0.402906, -0.391374, -0.379779, -0.368125, -0.356412, -0.344643, -0.33282, -0.320944, -0.309017, -0.297042, -0.285019, -0.272952, -0.260842, -0.24869, -0.236499, -0.224271, -0.212007, -0.19971, -0.187381, -0.175023, -0.162637, -0.150226, -0.13779, -0.125333, -0.112856, -0.100362, -0.0878512, -0.0753268, -0.0627905, -0.0502443, -0.0376902, -0.0251301, -0.012566, 2.30437e-13, 
